color,city,screename,text,latitude,longitude,created_at
small_purple,Houston,Emily_is_a_bamf,23 is my lucky number 😐,28.8076,-97.3846,2013-04-18 03:58:47
small_purple,Houston,GalvanWendie,al fin en kacita juntitos los 4 😃 goodnight,29.7878,-95.2225,2013-04-18 03:59:58
small_purple,Houston,melvinmaya,kronenbourg1664 mktbar followme  mkt bar httptcop6zsosf58h,29.7546,-95.3618,2013-04-18 04:00:53
small_purple,Houston,SylviaG87,my thoughts and prayers go out to all those affected in west texas prayfortexas,29.3937,-94.94,2013-04-18 04:01:05
small_purple,Houston,MrDupard,komeagainnupe but im out an i couldnt wake up yesturday for shit,30.0948,-95.9957,2013-04-18 06:01:15
small_purple,Houston,ThatKSigBlair,prayfortexas and waco are trendingwhy the tradgedy is in west the state doesnt need prayersthe families in west do,30.7025,-95.5372,2013-04-18 06:02:02
small_purple,Houston,lauraespinosaaa,koryeverts obvi youre the facebook stalker 😮,30.5936,-96.3348,2013-04-18 08:00:26
small_purple,Houston,_TheQLife,hhmmm idk if im making it to class in the morning,29.7361,-95.4968,2013-04-18 08:02:13
small_purple,Houston,chiOalcorchas,4 am y yo con mis antojos ,29.8908,-95.7001,2013-04-18 09:02:06
small_purple,Houston,EricaLOgletree,7 months and counting i love you youre amazing kick butt in maxing so glad to be back home redman58,29.9004,-95.6333,2013-04-18 09:58:38
small_purple,Houston,Wilktemp,wind 60 mph sse barometer 2991 in falling temperature 739 °f rain today 000 in humidity 89,30.4514,-95.7169,2013-04-18 10:00:00
small_purple,Houston,_ChloeeeeAnn,mooremike95 tt,30.245,-95.1622,2013-04-18 12:57:51
small_purple,Houston,129Cassandra,lost my voice ,30.0942,-95.2523,2013-04-18 13:00:26
small_purple,Houston,JensenBertrand,perryjace spread the word lol,30.0269,-93.1283,2013-04-18 13:57:49
small_purple,Houston,RaceTrackEngrng,gmorning from a wet circuitamericas in atx /
rbgpa austingp httptcoebwvbxlu1l,30.1361,-97.6338,2013-04-18 13:57:57
small_purple,Houston,MoE8517,wishing i was still asleep realtalk  walmart supercenter httptcodwxol8ctl6,30.1646,-97.7901,2013-04-18 13:59:11
small_purple,Houston,Devon_tha__Dude,zaachs niggas better not be bullshittin for 420 💥💥🔫 nah httptcodazh8v9bwr,29.8658,-95.6374,2013-04-18 14:59:44
small_purple,Houston,Carlos198306,its my day off im think movies today 😏👍,29.3341,-96.0832,2013-04-18 15:57:09
small_purple,Houston,jadabluitt,i hate how some people  deal with  deaths  its no time too laugh soo stop  ,29.5436,-95.78,2013-04-18 16:00:29
small_purple,Houston,SydneyNicoleC,if i have to drive in the rain ima cry the whole way there ampthe whole way back ,29.0359,-95.8862,2013-04-18 17:58:33
small_purple,Houston,RayleeElder,finished my paper in 10 minutes likeaboss utexaspinkparty,30.2823,-97.7362,2013-04-18 17:59:01
small_purple,Houston,anakaren_9,coffee  mcdonalds  mcdhouston httptco5gmqwifiov,29.7129,-95.3135,2013-04-18 19:00:34
small_purple,Houston,Landon_Liles,johnathoncb1 i never went to the bar during the 90s but i bet it was awesome,30.6151,-96.3358,2013-04-18 19:58:23
small_purple,Houston,jacinda_marie,“hannahross94 i mean i wouldnt mind some free stuff utexaspinkparty”,30.291,-97.7409,2013-04-18 19:59:32
small_purple,Houston,StephanyOsorto,“willylevy29 gracias por todo el cariño y apoyo q siempre me brindan me siento muy afortunado de q sean parte de mi vida” pq te amamos,31.6514,-94.6564,2013-04-18 20:00:27
small_purple,Houston,_SopapiaGang5,go on with yo bad self,29.6808,-95.1799,2013-04-18 20:00:38
small_purple,Houston,Janell_Cruz3,this weekend i know is going to be perf ,30.2584,-97.681,2013-04-18 20:00:43
small_purple,Houston,GarrisonZ,jarondykstra theyre good af,29.66,-95.0774,2013-04-18 20:57:32
small_purple,Houston,DaveG0323,im at farney elementary cypress tx httptco59jvk9qqme,29.9848,-95.6759,2013-04-18 20:58:00
small_purple,Houston,Inmyzone24,bigbacon23 white grapes the best,29.5899,-95.2177,2013-04-18 21:00:10
small_purple,Houston,Prince_Lulu_,international night today at 7 3 at the stafford civic center text me for details 8327198667,29.641,-95.5833,2013-04-18 21:00:39
small_purple,Houston,giiovannaxx,texas aampm has been interesting to say the least aggies aggieland httptcof4o82hkd3l,30.6179,-96.2965,2013-04-18 21:00:39
small_purple,Houston,mandie_dimplez,we have the best mexican tacos utexaspinkparty,30.2818,-97.744,2013-04-18 21:57:58
small_purple,Houston,Helicahhh,did my mom seriously just say  get out of my face  ,30.0568,-97.8208,2013-04-18 22:59:13
small_purple,Houston,cinddy_p,ugh gtlt,29.8706,-95.3826,2013-04-18 23:00:09
small_purple,Houston,Sophistaphonk,tiffanyyymarie girl i cant find my weave nd vane just cut my hair,29.6153,-95.2771,2013-04-18 23:58:53
small_purple,Houston,AyeeeBrenda_,flacaa95 lol how,29.7138,-95.2815,2013-04-18 23:59:03
small_purple,Houston,moonmanluna22,6 gold rings utexaspinkparty,30.2942,-97.7423,2013-04-18 23:59:21
small_purple,Houston,lillieclee3,robin roberts,29.6947,-95.5761,2013-04-18 23:59:58
small_purple,Houston,JordanMalik4,nigga its 420 everyday for me,29.8828,-97.6637,2013-04-19 00:00:32
small_purple,Houston,moonmanluna22,me entiendes mendez utexaspinkparty,30.2946,-97.7419,2013-04-19 00:00:33
small_purple,Houston,dlmanzella,i wish i had a guy to take me out and give me a reason to dress up im going to make a great trophy wife,30.4032,-97.7333,2013-04-19 01:00:25
small_purple,Houston,smoovly,she was expecting mad gifts bruh she expected some expensive german chocolates and thousand dollar flowers smh she was rudely awoken doe,30.5891,-96.3271,2013-04-19 01:57:02
small_purple,Houston,AnishaWillson,amp i falls in that pussy like quick sand,29.8618,-95.6933,2013-04-19 01:57:20
small_purple,Houston,Spicolinati,i got high with leeanne today,30.6326,-96.3614,2013-04-19 01:57:44
small_purple,Houston,GlamoroussGirl,mexican girls are the best you cant even lie ☺,30.6425,-96.3648,2013-04-19 02:57:03
small_purple,Houston,LiliOcampo30,😘,30.7165,-96.3907,2013-04-19 02:57:17
small_purple,Houston,Negrito_213,have to get this over with,30.3661,-97.7107,2013-04-19 02:58:15
small_purple,Houston,ffuckyofeelings,kipp bearly gives you enough sleep no time for breakfast nasty ass food bearly have time for yourself etc,29.6987,-95.6756,2013-04-19 02:58:24
small_purple,Houston,hon3yboob00,i had to retweet that it was too sweet thats why hes such a great guy,30.015,-95.4608,2013-04-19 02:59:42
small_purple,Houston,Mister_LaraLara,“poppasmurfnigga you dont know how competitive it is when it comes to ut utexaspinkparty”,30.2824,-97.737,2013-04-19 02:59:43
small_purple,Houston,RealiestKrystal,alieeshapel did you do it,29.5885,-95.216,2013-04-19 02:59:59
small_purple,Houston,Estrellaaaaaa_,i know oomf awake but he dont wanna text me today cause i pissed him off /
/
foreveralone,30.6942,-95.1769,2013-04-19 07:00:20
small_purple,Houston,BryannaMunchkin,never under estimate utexaspinkparty,30.2878,-97.7476,2013-04-19 07:57:42
small_purple,Houston,dylan_guidry,“kaseyklimitchek dylanguidry you sit about this aampampmpinkparty” bye hoe✈,30.2411,-97.716,2013-04-19 08:02:29
small_purple,Houston,SarahiCisneros1,i want a bouquet of exotic flowers utexaspinkparty,30.2898,-97.7395,2013-04-19 08:02:38
small_purple,Houston,CJMichaelRay,trying to get a multicultural thing going wish me luck adjbuzz,31.6285,-94.6559,2013-04-19 08:02:42
small_purple,Houston,_michelletran,tweettttt utexaspinkparty,30.2913,-97.7426,2013-04-19 08:58:11
small_purple,Houston,O_Olaural,utexaspinkparty utexaspinkparty  😒,30.2415,-97.7175,2013-04-19 12:57:25
small_purple,Houston,djp12100,its good to know i cant even count on my own parents  oh well thatslife,29.8245,-95.5232,2013-04-19 12:57:49
small_purple,Houston,O_Olaural,😁 uteaxaspinkparty,30.2414,-97.7175,2013-04-19 12:58:04
small_purple,Houston,_carterrrrrr,dude my ear hurts 😪😪 utexaspinkparty,29.4672,-95.031,2013-04-19 14:00:22
small_purple,Houston,susieeea,so glad loatheisaverb isnt in boston anymore 😳,30.5978,-96.3528,2013-04-19 14:59:57
small_purple,Houston,WeAreRichnow,htownracer so are these two fucks american citizens or some damn foreigners russians,29.6475,-95.0229,2013-04-19 15:57:58
small_purple,Houston,lovelynattalie,“geminisweare gemini make the best lovers”,29.8177,-95.4327,2013-04-19 15:59:58
small_purple,Houston,ClassAct14,if youre rich with nice houses and nice cars and are supposed to be christians gossiping my name should be irrelevant,28.9893,-95.9417,2013-04-19 16:58:27
small_purple,Houston,AntasiaAly,he said he did not believe they were motivated by the radical politics in chechnya or their muslim religion,29.9318,-95.2601,2013-04-19 17:58:17
small_purple,Houston,T_Scrizzle,“michaelskolnik deceased suspect tamerlan tsarnaevs father tells bloomberg tv that he was married with a 3 yr old child” wtf,30.8577,-96.9711,2013-04-19 18:57:57
small_purple,Houston,add_an_eye,pedrojr08 foo get back to work,30.6147,-96.3154,2013-04-19 18:58:21
small_purple,Houston,shawty_24,and i wonder,30.3198,-97.7352,2013-04-19 19:57:28
small_purple,Houston,LisaaaMariel,drf4gg0t go to the hospital,29.7078,-95.4135,2013-04-19 21:00:51
small_purple,Houston,GodGot_MyBack,austin then texas state,30.1454,-96.3906,2013-04-19 21:01:09
small_purple,Houston,frankie_805,fcukitsbrndon i love it i want one lol,30.7049,-95.5516,2013-04-19 21:57:53
small_purple,Houston,_CrystalMichele,staytruekhali i aint never really cared how another nigga feel  ,29.3783,-94.9506,2013-04-19 21:57:56
small_purple,Houston,MahlerVanessa,thinktunk i am following them twitter is so confusing 😝,30.2188,-97.7573,2013-04-19 21:59:26
small_purple,Houston,jazbettysue,i brake for turtles ,29.7295,-95.5403,2013-04-19 21:59:37
small_purple,Houston,YourBoyZach_,stellarbleigh hahaah thanks brinny,29.6639,-95.1857,2013-04-19 22:00:23
small_purple,Houston,JasminLikesCats,i locked my friend out the house omfg lmao,29.7187,-95.2954,2013-04-19 22:57:37
small_purple,Houston,OscarMedrano28,werez my babe at  she hasnt called me ,29.8057,-95.3997,2013-04-19 22:58:10
small_purple,Houston,DaVinciCantDraw,halfway to pfc,29.5596,-95.0285,2013-04-19 22:59:32
small_purple,Houston,tobylwillis,drinking a 512 pecan porter by 512brewing  baker street pub amp grill — httptcoyb6vn0pyqp,29.742,-95.7761,2013-04-19 23:00:20
small_purple,Houston,TheSHSUWhiteBoy,yestrillyness lol you should,30.7022,-95.5375,2013-04-19 23:00:22
small_purple,Houston,HoneyyEyes_,you sound thirsty you need some water,29.5966,-95.4592,2013-04-19 23:58:41
small_purple,Houston,Wolfieh98,i feel like everyone dislikes me,29.6065,-95.5723,2013-04-20 00:57:35
small_purple,Houston,small_thaaang95,you took away my love,29.6817,-95.4801,2013-04-20 01:59:53
small_purple,Houston,ffuckyofeelings,trapplordd 😑😁,29.6849,-95.6747,2013-04-20 02:00:08
small_purple,Houston,dougigem,america seclogo the streets of boston right now usa httptcorqpfkvw7av,30.6327,-96.3227,2013-04-20 02:00:45
small_purple,Houston,felii12_,neahlove thts good to hear and good i miss seeing yu,29.6879,-95.1988,2013-04-20 02:57:36
small_purple,Houston,HoneyyEyes_,im super hungry,29.5968,-95.4593,2013-04-20 02:58:32
small_purple,Houston,stevo_thabest,niafhenry watch it online,30.0949,-95.9958,2013-04-20 02:59:18
small_purple,Houston,youngstunnna_97,crystal41432203 you want me 😘,30.1694,-97.7462,2013-04-20 03:00:23
small_purple,Houston,_lla12,yourlovekim you wanted to have your wack ass friday off nigguh😒,30.0802,-95.3901,2013-04-20 03:58:15
small_purple,Houston,TheOneYouHate_,skinnytaylor pvamu17 ,29.7294,-95.4302,2013-04-20 03:58:32
small_purple,Houston,bdogreyes,steezeyflow duh haha shes my nigga we live in houston,29.9149,-95.6168,2013-04-20 04:00:47
small_purple,Houston,DerrtyD314,ddaddy10 thats reall too,30.2677,-97.7401,2013-04-20 04:57:29
small_purple,Houston,IslandBoiWard,hoeasshousex2 u wanna smoke sumthing,29.3803,-95.0078,2013-04-20 05:58:29
small_purple,Houston,_teAMOx3,dont believe me just watch ,29.911,-95.4152,2013-04-20 05:59:49
small_purple,Houston,TpGipson_1224,mtolston24 take to ass to sleep,29.6531,-95.2563,2013-04-20 06:00:02
small_purple,Houston,CMorrow_01,tore some fields up drank some beer hung out with old friends damngoodnight,31.7507,-95.6224,2013-04-20 06:59:46
small_purple,Houston,Katie_LovesBK,bigsean jcolenc amp drake is the best in the game,30.2606,-93.1876,2013-04-20 07:02:20
small_purple,Houston,sammyperez44,casanovaepitome lmaooooo im not bout to play with you is that ur final choice,29.7177,-95.3429,2013-04-20 08:03:09
small_purple,Houston,vic_santi,cindeeannaly i dont have your number ,29.7076,-95.218,2013-04-20 08:59:54
small_purple,Houston,AndreBBVi,fitnblu3yed yes sir just trying to matchandmodel you swolja,30.2889,-97.6461,2013-04-20 11:00:14
small_purple,Houston,rojoroboto,girlinglasses89 the real issue is that you gave mcdonalds your money,30.3097,-97.6911,2013-04-20 13:59:22
small_purple,Houston,AileenFenwick,thankfully i live in the country or else is be embarrassing myself right now 😊,30.3869,-97.4036,2013-04-20 14:57:36
small_purple,Houston,OMG_TheBoss,“ibisela “miilkkk happy 420 😏😗💨🍃  turn up httptco2bhxlntuow” janetholalde” 😂😂😂 lmao,31.6095,-94.6624,2013-04-20 14:59:17
small_purple,Houston,Dollar_Bill22,hello mom absolutely i have to go home im grounded/
 😹,29.4003,-94.9915,2013-04-20 16:00:24
small_purple,Houston,_Kenzz,rainbowsbiitch tell her i said happy birthday,29.5639,-95.2803,2013-04-20 17:00:42
small_purple,Houston,baisaboy,riding around with these white boys /
👌 i feel rich being around them lmao 😂,30.6245,-96.3387,2013-04-20 17:59:00
small_purple,Houston,q2daFee,coolbreeze86 this not a showcase come party while lil flip wrecks da mic httptcoqs8epfn8xv,30.0288,-95.4469,2013-04-20 18:01:09
small_purple,Houston,lovechaunesey,alexperez254 just alittle aha if i saw the actual food i would have unfollowed and blocked you 😂😭,30.5703,-97.5824,2013-04-20 18:58:14
small_purple,Houston,_iridiannnnn,jaaayperkins dont fucking talk to me when youre ready to be here for me call me im fuckin suffering here and you dont even realize it,29.606,-95.5605,2013-04-20 18:58:52
small_purple,Houston,smoovly,overdosexoovo you,30.5891,-96.3272,2013-04-20 19:00:35
small_purple,Houston,ladywhitham,and baby said dance magic dance  workhorsebar daydrinking jukeboxes saturday  workhorse bar httptcojzpycdc4oj,30.3179,-97.722,2013-04-20 19:58:51
small_purple,Houston,TheMeaning_,choneplaythis i like it x sammie,30.7333,-95.5721,2013-04-20 19:59:19
small_purple,Houston,PamsHomeTeam,residential lease1450m77386 httptcoelp47u7281 coldwell banker united realtors the woodlands spring,30.1198,-95.3923,2013-04-20 20:00:00
small_purple,Houston,Joze_alcantar,quilantan26 tambien no le ase,29.6718,-95.2776,2013-04-20 20:00:18
small_purple,Houston,T_Hoochie16,crazykitten323 lets fucking go together no excuses,30.6352,-96.3236,2013-04-20 20:57:14
small_purple,Houston,StevensonPierce,mlcalderon32 hey bro not the one at my house,30.1251,-97.3158,2013-04-20 20:57:51
small_purple,Houston,chuks_88,wow what a game dynamomatchday  tie last second foreverorange dynamo,29.8255,-94.9821,2013-04-20 22:01:32
small_purple,Houston,DaVinciCantDraw,fuck some people up lol,29.5137,-95.0633,2013-04-20 22:58:02
small_purple,Houston,FearGod_Dream17,😂😂😂😂 my relative damn there had a heart attack we watching the wrong turn,31.3166,-95.5378,2013-04-20 23:59:04
small_purple,Houston,YaBishhhhh,forever wishing i had straight hair,30.1752,-97.8045,2013-04-20 23:59:24
small_purple,Houston,LAuRaEALdAnA,shes more gorgeous in person  theresarockface  buzzfestxxx  cynthia woods mitchell pavilion httptcomsmtzi1uox,30.1614,-95.4641,2013-04-21 00:57:37
small_purple,Houston,_breebre,joey6357 i havent heard your lil bitchass whine nigga i do what i want lol,29.7597,-95.2178,2013-04-21 00:57:43
small_purple,Houston,Sexytdestinytx,realyungplayboi tfb,30.1087,-93.7392,2013-04-21 01:57:42
small_purple,Houston,CrysLeeLopez,its not a hispanic wedding with out the musical trio guitara trio trifasinacion  fratellis… httptcopbstvbewkr,29.7943,-95.4843,2013-04-21 01:57:47
small_purple,Houston,teralynnchilds,im being coerced into saying something nice about dankrokos he um has nice hair,29.7706,-95.6092,2013-04-21 01:58:27
small_purple,Houston,RonThomas214,on dis red dead btbent mixtape we all we got rariosa frenchiehendrix doodie88,28.8676,-96.9951,2013-04-21 02:00:22
small_purple,Houston,Trilla_Darbs,why dont you like me/
youre ugly/
oh/
im sorry/
it dont matter,29.4501,-95.1098,2013-04-21 02:57:50
small_purple,Houston,Berto629,lmao,30.4147,-96.0682,2013-04-21 02:58:09
small_purple,Houston,dvsjuan,haileyrhea bent at the waist,30.081,-95.421,2013-04-21 02:58:49
small_purple,Houston,LeGoofyRanda,decision 😕😕,30.532,-97.6745,2013-04-21 03:00:05
small_purple,Houston,small_thaaang95,that big elote with chilli and cheese /
thank the lord 🙌,29.6817,-95.4801,2013-04-21 03:57:31
